https://www.zhihu.com/question/22619580,淘宝手机助手是什么意图还是在瞎起哄？ - 知乎
https://www.zhihu.com/question/22619584,360云盘传输到底是怎样的？ - 知乎
https://www.zhihu.com/question/22619590,有什么方法可以让我更好感悟人生，体验生活？ - 知乎
https://www.zhihu.com/question/22619586,是否没有了生活质量，就应该结束自己或他人的生命？ - 知乎
https://www.zhihu.com/question/22619592,本科数学与物理双修，有没有高效的学习方法？是否不现实？ - 知乎
https://www.zhihu.com/question/22619596,对于“湖北领导会见澳网冠军李娜 省委政府奖80万人民币”这件事，我们应该如何理性看待？ - 知乎
https://www.zhihu.com/question/22619597,分手后，前女友迅速地找了新男友，现在4年过去了，她来找我复合，我应该答应吗？ - 知乎
https://www.zhihu.com/question/22619601,ThinkPad在大陆为什么不推出选配服务？ - 知乎
https://www.zhihu.com/question/22619604,电脑技术是否已经可以代替现在电影的拍摄而独立创作电影？ - 知乎
https://www.zhihu.com/question/22619599,如何评价共有产权的自住商品房？ - 知乎
https://www.zhihu.com/question/22619609,"什么是""vaudevillian skit""? - 知乎"
https://www.zhihu.com/question/22619611,喜欢一个女生却给不了她幸福该怎么办？ - 知乎
https://www.zhihu.com/question/22619612,我的车载机头报废了，修修好贵的，倒车摄像头有wifi的吗？有用移动设备连接倒车摄像头的吗？ - 知乎
https://www.zhihu.com/question/22619605,金蝉脱壳里提到要让某人永远消失，所以把他送进海上监狱。既然要某人永远消失，为什么不直接杀掉？ - 知乎
https://www.zhihu.com/question/22619615,web表格应用？ - 知乎
https://www.zhihu.com/question/22619613,特斯拉为什么不发展换电站技术？ - 知乎
https://www.zhihu.com/question/22619620,如何看待“人人快递”的模式？ - 知乎
https://www.zhihu.com/question/22619625,"lightweight 组件, heavyweight 组件区别在哪儿？ - 知乎"
https://www.zhihu.com/question/22619622,创业投资企业不备案会有哪些法律风险？ - 知乎
https://www.zhihu.com/question/22619623,蘑菇街对淘宝的依赖性还是挺强的，之后会脱离淘宝的束缚吗？ - 知乎
https://www.zhihu.com/question/22619627,余额宝是不是良性竞争？ - 知乎
https://www.zhihu.com/question/22619632,熟鸡蛋的药用价值会改变吗？ - 知乎
https://www.zhihu.com/question/22619618,《布达佩斯大饭店》的创作背景是什么？有哪些作品和它的题材类似？ - 知乎
https://www.zhihu.com/question/22619630,框架效应（Framing）的主要内容是什么？ - 知乎
https://www.zhihu.com/question/22619640,凯文凯利的《失控》中提到的可以自己进化的病毒的源码在哪里可以找到？ - 知乎
https://www.zhihu.com/question/22619633,为什么支付宝不在WP版本添加余额宝功能，微信WP5.1已经可以使用理财通了，马云对WP无爱？ - 知乎
https://www.zhihu.com/question/22619636,为什么近年来古装剧中唯清宫剧拍的最多且最受欢迎而其他朝代却甚少？ - 知乎
https://www.zhihu.com/question/22619650,为什么李娜夺冠了，家乡就变成了港湾？ - 知乎
https://www.zhihu.com/question/22619648,如何评价美剧里经常会出现“联想Lenovo”的品牌电脑？ - 知乎
https://www.zhihu.com/question/22619647,南北小年相差一天？ - 知乎
https://www.zhihu.com/question/22619654,微信「红包」和支付宝「红包」 产品火热差异的原因是什么？ - 知乎
https://www.zhihu.com/question/22619658,苹果ios到底哪里好了？ - 知乎
https://www.zhihu.com/question/22619666,为什么克隆高产奶牛不用供核生物自己的卵细胞？ - 知乎
https://www.zhihu.com/question/22619662,什么是IOS 7的扁平化？ - 知乎
https://www.zhihu.com/question/22619665,中国的高新技术企业如小米，魅族，甚至包括阿里巴巴，腾讯等的国际化战略（特别是欧洲市场的战略）如何？ - 知乎
https://www.zhihu.com/question/22619668,如何看待自己所爱之人嫁给了自己最好的朋友？ - 知乎
https://www.zhihu.com/question/22619678,开展公益项目，怎么招聘志愿者？ - 知乎
https://www.zhihu.com/question/22619671,想去看周杰伦2014北京工人体育馆演唱会，哪个价位的票性价比比较好？ - 知乎
https://www.zhihu.com/question/22619679,行为心理学与行为学的关系是怎样的？ - 知乎
https://www.zhihu.com/question/22619676,为什么女性开始一场恋爱时，跟男性相比，特别看重感觉？ - 知乎
https://www.zhihu.com/question/22619674,李白李白靠什么赚钱？ - 知乎
https://www.zhihu.com/question/22619683,为什么公主坟附近那么多乌鸦？ - 知乎
https://www.zhihu.com/question/22619686,豆腐冻了以后怎么变成棕色的了？为什么会这样？ - 知乎
https://www.zhihu.com/question/22619690,未来低生育率的人种、民族会被高生育率的人种民族淘汰吗? - 知乎
https://www.zhihu.com/question/22619680,2013年新款imac，对设计师来说21.5寸高配和低配显卡差别？ - 知乎
https://www.zhihu.com/question/22619695,中国大陆与香港的土地制度对产权的规定有何本质区别？ - 知乎
https://www.zhihu.com/question/22619699,怎样让一个刚工作不久的程序员明白代码规范的重要性？ - 知乎
https://www.zhihu.com/question/22619692,不好意思告诉别人我是个护士是什么原因? - 知乎
https://www.zhihu.com/question/22619694,自动化专业刚毕业考哪些证可以挂靠挣钱？ - 知乎
https://www.zhihu.com/question/22619703,为什么佛教道教还有一些民间信仰会焚香来祭拜？这种仪式的来历是什么？ - 知乎
https://www.zhihu.com/question/22619705,互联网行业在一线城市这么火，三线城市知道么？ - 知乎
https://www.zhihu.com/question/22619704,在大家心目中，什么样的人才是真正为社会做出贡献的人？ - 知乎
https://www.zhihu.com/question/22619707,韩国人过春节吗？ - 知乎
https://www.zhihu.com/question/22619710,适合八十岁老爷爷，并能用吉他伴奏的歌曲? - 知乎
https://www.zhihu.com/question/22619708,高中生想学金融 教育与职业该如何规划 ？ - 知乎
https://www.zhihu.com/question/22619713,英国的艺术管理硕士奖学金好申请么，另外请有经验的人说一下英国的艺术管理硕士怎么样？ - 知乎
https://www.zhihu.com/question/22619715,为什么很多观点认为任天堂应该做手游或是软件商？ - 知乎
https://www.zhihu.com/question/22619718,怎么与动物对话？ - 知乎
https://www.zhihu.com/question/22619723,乌鸦到底有多聪明？ - 知乎
https://www.zhihu.com/question/22619719,哪个品牌的鳄鱼是真鳄鱼？ - 知乎
https://www.zhihu.com/question/22619727,如何做好SEO效果监控？ - 知乎
https://www.zhihu.com/question/22619724,如何学会快速地回应别人的攻击？ - 知乎
https://www.zhihu.com/question/22619730,我就想问一下大家对基层信访工作者（镇信访办）怎么看？ - 知乎
https://www.zhihu.com/question/22619737,802.11ac的室外覆盖范围是多少？ - 知乎
https://www.zhihu.com/question/22619734,Mathematica 的帮助程序总是在我启动 Mathematica 的时候自动打开，如何避免？ - 知乎
https://www.zhihu.com/question/22619745,李娜获得湖北省政府80万奖金，属于政府什么类型的支出，获得这样奖励需要什么条件？ - 知乎
https://www.zhihu.com/question/22619742,iPhone5一直裸奔影响什么？ - 知乎
https://www.zhihu.com/question/22619752,关于饮料批发商，进货和销路？ - 知乎
https://www.zhihu.com/question/22619753,有没有什么交流演讲的论坛？ - 知乎
https://www.zhihu.com/question/22619748,建筑设计领域有哪些新的商业模式？ - 知乎
https://www.zhihu.com/question/22619758,电视剧网络版的播放文件是提前给视频网站的还是播出一集给一集? - 知乎
https://www.zhihu.com/question/22619757,我爸有外遇，我妈找我诉苦，我该怎么办？ - 知乎
https://www.zhihu.com/question/22619750,法国哥特式大教堂的特点是什么？ - 知乎
https://www.zhihu.com/question/22619760,与中国相比，韩国的高等教育如何？ - 知乎
https://www.zhihu.com/question/22619764,守财奴和节俭的分界线是什么？ - 知乎
https://www.zhihu.com/question/22619768,如何提高MISFIT与手机APP同步成功率？ - 知乎
https://www.zhihu.com/question/22619778,有没有一件事，让你瞬间成长？ - 知乎
https://www.zhihu.com/question/22619775,如果这世界只能有一个人存活，你会选择做活下来的那个人吗？为什么？ - 知乎
https://www.zhihu.com/question/22619769,哈利波特电影中有哪些被忽视的美女与帅哥？ - 知乎
https://www.zhihu.com/question/22619788,傅声与保罗沃克都是英年早逝，在地位上可论高低么？ - 知乎
https://www.zhihu.com/question/22619790,如何在vim中运行python程序？ - 知乎
https://www.zhihu.com/question/22619787,如果去参加速配（speed dating)你会问对方哪些问题？ - 知乎
https://www.zhihu.com/question/22619794,Open Sky 这个平台怎么用? - 知乎
https://www.zhihu.com/question/22619804,DVD还没过时吗？ - 知乎
https://www.zhihu.com/question/22619798,寄存器堆（register file）是什么？ - 知乎
https://www.zhihu.com/question/22619802,怎么评价一位交互设计师的优秀程度？ - 知乎
https://www.zhihu.com/question/22619805,为什么billboard吧的gay特别多？ - 知乎
https://www.zhihu.com/question/22619784,为什么在经济发达的韩国，其国民仍把罐头装午餐肉当做节庆礼品？ - 知乎
https://www.zhihu.com/question/22619809,延时摄影的星轨拖尾怎么拍？ - 知乎
https://www.zhihu.com/question/22619807,做了这么多年的产品经理，最想给自己加油的一句话是什么？(请在50字内回答)? - 知乎
https://www.zhihu.com/question/22619817,哈士奇有可能与拉布拉多配种出兼有两者优点的稳定新犬种“哈拉子”吗？ - 知乎
https://www.zhihu.com/question/22619813,为什么绝育手术基本都是女方做？ - 知乎
https://www.zhihu.com/question/22619823,飞机着陆后滑行一段距离又重新升空是什么原因呢？ - 知乎
https://www.zhihu.com/question/22619819,神都龙王的洛阳怎么做的？ - 知乎
https://www.zhihu.com/question/22619827,外汇交易GTS平台中模拟单报表第一页的ND一项是什么意思啊？ - 知乎
https://www.zhihu.com/question/22619831,对申请美国金融硕士有影响的主要自身条件有哪些?GPA如何核算？ - 知乎
https://www.zhihu.com/question/22619839,关于乡村中的灵异故事有多少可信度? - 知乎
https://www.zhihu.com/question/22619833,德国还有希望拿回东普鲁士的领土么？ - 知乎
https://www.zhihu.com/question/22619847,捡到了一只赛鸽，有人帮忙看一下这个赛鸽是哪里的？怎么找到它的主人？ - 知乎
https://www.zhihu.com/question/22619848,吃完就睡会不会变猪？ - 知乎
https://www.zhihu.com/question/22619851,是东方人还是西方人发明的打耳洞？ - 知乎
https://www.zhihu.com/question/22619843,中国第一个眼镜式设备将会是哪个公司的? - 知乎
https://www.zhihu.com/question/22619854,为什么将一些app设为仅在wifi下使用，在蜂窝数据时仍然收到他们的提醒？ - 知乎
https://www.zhihu.com/question/22619856,湖北省拿了纳税人的80万奖励给李娜，这样做好吗？ - 知乎
https://www.zhihu.com/question/22619858,贴眼皮贴导致眼皮变松怎么办? - 知乎
https://www.zhihu.com/question/22619862,请问泥浆面膜真的有用吗？ - 知乎
https://www.zhihu.com/question/22619865,春运的难题什么时候能解决？谁又真正关心过？ - 知乎
https://www.zhihu.com/question/22619868,哪首歌曲让你认识到“嗅觉”也是可以听歌的，或者说歌曲勾起了你的嗅觉？ - 知乎
https://www.zhihu.com/question/22619876,鸟是如何用嘴搭巢的，就是一根一根地垒树枝吗？ - 知乎
https://www.zhihu.com/question/22619870,朋友关系发展到这种地步，有什么办法可以改善。? - 知乎
https://www.zhihu.com/question/22619875,为什么手机支付要比PC支付还要便宜？ - 知乎
https://www.zhihu.com/question/22619877,如何修改SQL里面的数据？ - 知乎
https://www.zhihu.com/question/22619879,无线充电器对人体危害情况? - 知乎
https://www.zhihu.com/question/22619873,一个寒假最多能掌握多少种技术/软件？ - 知乎
https://www.zhihu.com/question/22619884,谢熊猫君很多美味是用烤箱烹制的，请问有不用烤箱的美味吗？在老家没烤箱…? - 知乎
https://www.zhihu.com/question/22619880,除了我们存在的宇宙，有其他的宇宙吗？如果有，宇宙和宇宙之间存在的是什么？ - 知乎
https://www.zhihu.com/question/22619883,在公共场所有些女性的高跟鞋走路的时候相当大声响，怎么委婉的跟女性朋友说你的鞋子很吵啊？ - 知乎
https://www.zhihu.com/question/22619888,有100个单词是每天背10个好？还是一次背完、10天内不断复习好？ - 知乎
https://www.zhihu.com/question/22619885,《饥饿游戏》中着火的衣服现实中能做到么？ - 知乎
https://www.zhihu.com/question/22619895,如果a和b的灵魂互换，a的父母该怎么办？ - 知乎
https://www.zhihu.com/question/22619899,小米盒子应用无线技术来装软件的原理？ - 知乎
https://www.zhihu.com/question/22619891,影视或小说中人物对待事物有益的认知方式自己可不可以进行学习模仿学习，或者是脱离现实而不可行？ - 知乎
https://www.zhihu.com/question/22619897,为什么电影动漫游戏里的大反派最后都是爆炸、粉碎死无全尸？ - 知乎
https://www.zhihu.com/question/22619896,大学到底是「学术」还是「实习准备」？如何权衡「学习知识」和「学习混社会」？ - 知乎
https://www.zhihu.com/question/22619901,他是喜欢我，还是单纯的想做朋友呢？ - 知乎
https://www.zhihu.com/question/22619904,秋各位大虾讲解一下赴美国常春藤名校攻读比较文学专业或古典学专业PH.D的情况？ - 知乎
https://www.zhihu.com/question/22619902,农历新年，你的家乡或所在地有哪些可以推广的好习俗？ - 知乎
https://www.zhihu.com/question/22619908,顶头上司是基督徒，我是无神论者，怎么破？ - 知乎
https://www.zhihu.com/question/22619910,微信红包会给市场带来多大冲击？ - 知乎
https://www.zhihu.com/question/22619914,金山花了多少时间把clean master做到了下载量超过1个亿？ - 知乎
https://www.zhihu.com/question/22619922,国内外有没有最新的技术能帮助因罹患病毒性脑炎而失明的病人复明？ - 知乎
https://www.zhihu.com/question/22619925,我没有杀毒软件，可不可以用rar把病毒压死? - 知乎
https://www.zhihu.com/question/22619923,忽然发现自己敲键盘的指法很不标准，我觉得已经对 coding 效率产生影响，怎么办？ - 知乎
https://www.zhihu.com/question/22619928,怎么在小米盒子上看春晚? - 知乎
https://www.zhihu.com/question/22619918,现在开始准备申请2015的MBA应该准备哪些？ - 知乎
https://www.zhihu.com/question/22619930,这个梦是什么征兆? - 知乎
https://www.zhihu.com/question/22619934,如何避免婴儿被鞭炮声吓到？ - 知乎
https://www.zhihu.com/question/22619940,中国是否需要春晚一类的新的共同记忆？ - 知乎
https://www.zhihu.com/question/22619937,你精心做一个菜，做到一半被人加了剩菜进去，你是什么感觉？ - 知乎
https://www.zhihu.com/question/22619948,在知乎看到女性裸露的图片感觉不舒服，怎么解决？ - 知乎
https://www.zhihu.com/question/22619947,夏季结婚穿什么合适？ - 知乎
https://www.zhihu.com/question/22619951,作为白领，怎样看待白领摆摊？ - 知乎
https://www.zhihu.com/question/22619956,新QQ的摄像头背景的功能有什么用? - 知乎
https://www.zhihu.com/question/22619954,假如因为一个人的一句话或者一个小细节（比如不理睬你）而恼羞成怒，你会？ - 知乎
https://www.zhihu.com/question/22619961,合肥周边2-3天旅游？ - 知乎
https://www.zhihu.com/question/22619958,大二赴美国加州大学戴维斯分校访学一年，想修文学方面的课程，求各位讲解一下美国本科文学课程的概况？ - 知乎
https://www.zhihu.com/question/22619963,有没有人在知乎刷赞？ - 知乎
https://www.zhihu.com/question/22619967,哪些国家人民喜欢乒乓球？ - 知乎
https://www.zhihu.com/question/22619971,我想做一个程序员，请问第一步是什么？ - 知乎
https://www.zhihu.com/question/22619972,你所知道的中年与人或与己和解的经典事例？ - 知乎
https://www.zhihu.com/question/22619975,什么是国家项目？ - 知乎
https://www.zhihu.com/question/22619944,纽约有哪些美食？ - 知乎
https://www.zhihu.com/question/22619984,知乎是一个真实的网络问答社区，社区氛围友好、理性、认真，连接了各行各业的精英，为什么不设门槛？ - 知乎
https://www.zhihu.com/question/22619978,你身边的大龄IT从业者都在做什么？转行的多么？ - 知乎
https://www.zhihu.com/question/22619989,禽流感疫情现在到底有多严重？ - 知乎
https://www.zhihu.com/question/22619988,朋友关系发展到这个地步，有什么办法可以改善吗? - 知乎
https://www.zhihu.com/question/22619980,湖南卫视为什么停播天龙八部？ - 知乎
https://www.zhihu.com/question/22619995,怎么看红酒加雪碧这种东西，谁发明的这种喝法？ - 知乎
https://www.zhihu.com/question/22620002,“姑俟异日观”是普遍现象吗，是拖延症吗，还是别的毛病？ - 知乎
https://www.zhihu.com/question/22620003,喝了蛋白粉为什么心跳加速？ - 知乎
https://www.zhihu.com/question/22619999,基因对人的饮食禁忌有怎样的影响？ - 知乎
https://www.zhihu.com/question/22620007,医院的自助挂号缴费机为什么用的人很少？ - 知乎
https://www.zhihu.com/question/22620006,如何评价电影《爸爸去哪儿》？ - 知乎
https://www.zhihu.com/question/22620009,古希腊有商业和农业争夺劳动力的情况吗？ - 知乎
https://www.zhihu.com/question/22620013,如何搭配套餐买iphone最省钱？ - 知乎
https://www.zhihu.com/question/22620017,小说中缺少人物的直接对话内容，会不会导致人物缺乏立体感？ - 知乎
https://www.zhihu.com/question/22620014,为什么插usb的时候几乎都能插正? - 知乎
https://www.zhihu.com/question/22620019,last.fm收费版使用体验如何？ - 知乎
https://www.zhihu.com/question/22620027,Nexus 4 的性能相当于哪代 iPhone？Nexus 4 性能落伍了吗？ - 知乎
https://www.zhihu.com/question/22620024,妹妹被坏男人骗了，被人弄大肚子，去堕胎，我该怎么办？ - 知乎
https://www.zhihu.com/question/22620032,如何把大学文学社做好？ - 知乎
https://www.zhihu.com/question/22620035,谁有找到特斯拉充电转换器尺寸？ - 知乎
https://www.zhihu.com/question/22620031,关于lol阿狸当前版本的问题? - 知乎
https://www.zhihu.com/question/22620041,如何清洗屋顶玻璃？ - 知乎
https://www.zhihu.com/question/22620038,我想知道男士选妻子的标准是什么? - 知乎
https://www.zhihu.com/question/22620044,如何找到一个好的心理医生治疗？ - 知乎
https://www.zhihu.com/question/22620048,如何让aptana的content assist显示浏览器图标？ - 知乎
https://www.zhihu.com/question/22620051,如何在一群人中认出当头的? - 知乎
https://www.zhihu.com/question/22620043,持枪相对时，双方心理活动如何？ - 知乎
https://www.zhihu.com/question/22620055,饭店按什么算法炒菜比较合理，能够别让老客户等待时间太长，也能太新来的能吃上第一个菜？ - 知乎
https://www.zhihu.com/question/22620057,新买来高压锅煮饭有点黑，是什么情况，有毒么？求权威解答。 - 知乎
https://www.zhihu.com/question/22620049,如何评价 Lana Del Rey 的歌曲《Young And Beautiful》？ - 知乎
https://www.zhihu.com/question/22620064,在家里不安装网络可行吗？ - 知乎
https://www.zhihu.com/question/22620059,中搜动脉科技怎么样？ - 知乎
https://www.zhihu.com/question/22620061,为什么美国境内航班经常出现超员的情况？ - 知乎
https://www.zhihu.com/question/22620067,当一把刀架在你的脖子上，你会如何思考？ - 知乎
https://www.zhihu.com/question/22620063,地方政府是否有权给运动员奖金奖励？ - 知乎
https://www.zhihu.com/question/22620069,如何调整小说网站的架构？ - 知乎
https://www.zhihu.com/question/22620077,为什么知乎“显示全部评论”不采用分页设置？ - 知乎
https://www.zhihu.com/question/22620073,为什么qq没有更新ubuntu版本？ - 知乎
https://www.zhihu.com/question/22620081,为什么在高原容易得肺水肿？ - 知乎
https://www.zhihu.com/question/22620086,如何平衡学习与家庭？ - 知乎
https://www.zhihu.com/question/22620085,对普通人来说，余额宝能否代替储蓄？ - 知乎
https://www.zhihu.com/question/22620088,父母的生日你是怎么过的？ - 知乎
https://www.zhihu.com/question/22620092,为什么刘备不让重用马谡，孔明仍然重用? - 知乎
https://www.zhihu.com/question/22620100,为什么我的视觉突然像DVD画面错位了一样，不到一秒钟？ - 知乎
https://www.zhihu.com/question/22620094,美剧权力的游戏里喝的酒是什么牌子的？ - 知乎
https://www.zhihu.com/question/22620106,Thom Yorke 用什么音乐制作软件？ - 知乎
https://www.zhihu.com/question/22620095,大数据指的是什么？会怎样改变未来？ - 知乎
https://www.zhihu.com/question/22620109,觉多梦多怎么回事？ - 知乎
https://www.zhihu.com/question/22620096,qsoft ramdisk企业试用版试用期是多长？ - 知乎
https://www.zhihu.com/question/22620112,送香水该如何挑选？ - 知乎
https://www.zhihu.com/question/22620113,将来打算在国内工作，出国念研究生意义大不大？ - 知乎
https://www.zhihu.com/question/22620118,如果一家企业的规模很大，其影响力是不是会从经济圈蔓延到政治圈？ - 知乎
https://www.zhihu.com/question/22620114,篆刻怎样把字倒印在章子上？ - 知乎
https://www.zhihu.com/question/22620104,我是程序员，我不是修电脑的。有没有童鞋有类似的经历？ - 知乎
https://www.zhihu.com/question/22620125,「了」「不」「起」三字各有何来由和意思？ - 知乎
https://www.zhihu.com/question/22620129,明朝的路引具体是怎么个用法？ - 知乎
https://www.zhihu.com/question/22620134,《南方姑娘》表达了作者一种什么样的思想感情？ - 知乎
https://www.zhihu.com/question/22620123,交通事故18天造事司机未看望一次伤者，未垫付一份医疗费? - 知乎
https://www.zhihu.com/question/22620137,想开一家实体独轮平衡车店，需要准备些什么? - 知乎
https://www.zhihu.com/question/22620133,微信内置的地图为什么是高德地图而非腾讯地图？ - 知乎
https://www.zhihu.com/question/22620140,朋友相处中经常被纠正各种错误，怎样避免影响感情？ - 知乎
https://www.zhihu.com/question/22620148,C++教材会过时么？ - 知乎
https://www.zhihu.com/question/22620144,乙肝小三阳不敢谈恋爱怎么办？ - 知乎
https://www.zhihu.com/question/22620152,音乐厂牌logo如何设计会更好？ - 知乎
https://www.zhihu.com/question/22620149,如何唱好英文歌？ - 知乎
https://www.zhihu.com/question/22620154,已经不问了？ - 知乎
https://www.zhihu.com/question/22620159,什么是客家人？ - 知乎
https://www.zhihu.com/question/22620163,使用过nexus 4和7的朋友们，你们使用谷歌地图7.4版本的时候有没有出现无法显示路线的情况？ - 知乎
https://www.zhihu.com/question/22620169,怎样评价爱情公寓中吕子乔的泡妞水平？ - 知乎
https://www.zhihu.com/question/22620171,盛大互动娱乐为什么希望将盛大游戏私有化？ - 知乎
https://www.zhihu.com/question/22620174,格策和罗伊斯，莱万三个人各自特点？ - 知乎
https://www.zhihu.com/question/22620167,哪些网站可以比较方便的看摇滚现场？ - 知乎
https://www.zhihu.com/question/22620162,节假日高速公路免费政策是一个好政策吗？ - 知乎
https://www.zhihu.com/question/22620176,当你的身份从“哥哥姐姐”进化到“叔叔阿姨”的时候你的心态变化是怎样的？ - 知乎
https://www.zhihu.com/question/22620173,出国留学，如何既能保证学业，也能玩的好？ - 知乎
https://www.zhihu.com/question/22620177,什么是社群效益？ - 知乎
https://www.zhihu.com/question/22620181,国人在加拿大考取的驾照回国探亲能合法驾驶吗？ - 知乎
https://www.zhihu.com/question/22620186,在海外的知友们是怎么过年的？ - 知乎
https://www.zhihu.com/question/22620184,高考的梦魇该怎么破？ - 知乎
https://www.zhihu.com/question/22620194,有没有针对第三方财产的财产险，与雇主责任险是一样的吗？ - 知乎
https://www.zhihu.com/question/22620190,怎样看待央视 2014 年 1 月下旬大规模地报道「日本右翼否认侵华战争罪行」？ - 知乎
https://www.zhihu.com/question/22620188,吾靠设计吃饭，混迹电子商务，腰缠大洋4W。若远足，如丽江或版纳之类的地方栖息，何以扎根谋生？ - 知乎
https://www.zhihu.com/question/22620200,论文里一张有很多线的图怎么画才好看？ - 知乎
https://www.zhihu.com/question/22620198,怎么理解新经济的核心不是价值，是爱？ - 知乎
https://www.zhihu.com/question/22620206,吾习医，初实习。怕动手，多出错。 人太愚钝，人挪才动。被人嫌之，吾欲改善。更觉天资欠缺！? - 知乎
https://www.zhihu.com/question/22620157,当有人被绳状物缠住脖子将要窒息时，是否可以在不伤大动脉情况下切开其气管？ - 知乎
https://www.zhihu.com/question/22620211,假设拥有支付宝余额宝的人出意外去世或者失去意识之类的，家人怎样才能继承？ - 知乎
https://www.zhihu.com/question/22620209,明星的潮牌除了粉丝真的有其它人买吗？ - 知乎
https://www.zhihu.com/question/22620217,为什么我觉得Python的学习很没有条理？ - 知乎
https://www.zhihu.com/question/22620222,为什么今年年关海鲜价格下跌？ - 知乎
https://www.zhihu.com/question/22620220,酒店商业装修需要注意什么？ - 知乎
https://www.zhihu.com/question/22620213,刚入职场半年 如何面对同性同事的性骚扰？ - 知乎
https://www.zhihu.com/question/22620225,外管局「隐形人」投资长朱长虹有什么过人之处？ - 知乎
https://www.zhihu.com/question/22620228,没用完的指甲油怎么办？ - 知乎
https://www.zhihu.com/question/22620231,交行信用卡的还款日和账单日怎么算的啊？ - 知乎
